Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2018;27;Waterschap De Dommel;NL27;240030;NL27_240030;KEUNISLOOP;153558.0000;365406.0000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);O;Overige watergangen;;;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;245041;NL27_245041;BEUVEN_TEN ZUID-WESTEN VAN LIEROP;173000.0000;379250.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;KD_B4;1;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;245565_mp;NL27_245565_mp;BEEKSE BERGEN MEER ZONE 1;136844.0000;393049.0000;M20;Matig grote diepe gebufferde meren;O;Overige watergangen;NL27_245565;1;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;250401;NL27_250401;REUSEL_TURKAA, BENEDENSTROOMS DEEL BIJ VISVIJVER;140879.0000;386928.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL27_R_1_2;;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;250404;NL27_250404;REUSEL_TURKAA, BOVENSTROOMS DEEL;141044.0000;386441.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL27_R_1_2;;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;252145;NL27_252145;STERKSELSCHE AA_TER HOOGTE VAN KEMPENHAEGHE, HEEZE;169612.8000;375324.8000;R4;Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b);O;Overige watergangen;NL99_BRA_01_KD_2_2;;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;252158;NL27_252158;STERKSELSCHE AA_BENEDENSTROOMS PANWEG;173277.7000;371386.1000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL99_BRA_01_KD_2_2;;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;255041;NL27_255041;BEUVEN_TEN ZUID-WESTEN VAN LIEROP;173000.0000;379250.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;600101;NL27_600101;AFWATERINGSKANAAL BOXTEL BIJ INSTROOM VANUIT DE DOMMEL (OOST);152781.0000;399679.0000;M3;Gebufferde (regionale) kanalen;O;Overige watergangen;;1;;2023-06-19T13:25:13+02:00
2018;27;Waterschap De Dommel;NL27;600125;NL27_600125;KLEINE AA (BOXTEL) NET BOVENSTROOMS VOORSTRAAT BOXTEL;148325.0000;399479.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL27_B_1_2;1;;2023-06-19T13:25:13+02:00
